  x  y  f
      1030.78      2053.33      4608.21
      2248.56      257.605      4606.54
      1813.32      1370.04      4606.53
      721.681      1005.84      4606.39
      325.755      903.939      4604.02
      2513.35      454.702      4603.72
      1557.46      712.560      4602.77
      1080.54      1599.68      4600.70
      686.408      2196.04      4600.42
      2080.14      1528.57      4600.24
      1325.16      1024.36      4597.01
      2171.94      1663.19      4594.03
      1564.27      1653.45      4593.08
      860.533      2006.00      4592.84
      1773.15      2088.01      4591.93
      1510.63      1870.89      4590.01
      1476.86      561.645      4589.45
      584.460      1915.41      4587.54
      1820.85      1179.11      4580.78
      1840.11      2152.81      4577.73
      2098.84      1732.23      4575.42
      1409.90      1152.07      4564.18
      923.178      1667.13      4560.03
      1161.42      1534.30      4559.67
      1033.90      1996.32      4557.62
      1318.05      1856.66      4551.92
      529.656      1383.63      4551.20
      1154.06      1080.07      4550.73
      775.419      950.614      4550.28
      2313.73      1781.26      4547.43
      827.363      308.820      4544.66
      1899.59      2114.52      4539.09
      1092.32      466.891      4538.85
      482.422      637.229      4536.98
      1310.55      1661.19      4533.60
      1899.31      753.498      4530.88
      1901.13      1446.80      4527.97
      1840.60      574.317      4527.30
      2190.13      1610.75      4523.38
      1732.54      726.362      4522.90
      1773.73      2230.27      4519.60
      486.620      832.317      4518.21
      2410.82      1923.63      4517.84
      546.459      509.460      4517.79
      1725.90      1858.95      4515.99
      2143.27      1355.97      4510.00
      1089.43      1126.48      4509.05
      478.045      253.322      4506.89
      1180.45      2142.83      4505.81
      1151.17      701.847      4505.49
      1140.24      2094.43      4503.44
      1501.10      1426.95      4502.59
      69.8922      1238.47      4501.79
      938.070      2182.39      4500.21
      1950.68      1631.48      4497.51
      458.881      1277.59      4494.28
      355.205      953.181      4489.50
      1793.48      1383.30      4489.45
      1181.06      1196.79      4485.63
      1778.69      280.784      4484.90
      1096.55      1713.37      4484.25
      414.620      2212.31      4483.72
      352.416      1598.10      4482.50
      2063.63      722.169      4482.05
      1055.23      368.482      4481.79
      738.427      1865.93      4481.78
      1422.74      2249.51      4479.47
      1686.22      1762.35      4479.07
      1089.81      1539.73      4472.30
      987.546      653.286      4472.23
      2206.14      1022.20      4468.77
      682.446      831.161      4468.41
      594.818      1082.69      4467.94
      506.401      492.384      4467.77
      1722.13      2438.28      4465.52
      720.394      448.508      4461.90
      1570.56      2082.37      4453.94
      1566.16      1066.40      4452.83
      1161.04      1724.16      4448.16
      2187.26      2078.24      4443.19
      803.090      2042.14      4440.37
      1584.91      2011.68      4437.49
      1520.17      1733.26      4436.48
      2145.92      703.975      4434.84
      1913.28      1403.45      4433.66
      1551.08      2021.18      4432.64
      1493.98      2026.66      4431.99
      957.688      595.841      4431.73
      1453.74      1329.93      4431.57
      1604.25      1374.35      4430.64
      1705.79      2102.47      4430.05
      1349.42      1442.91      4429.64
      931.749      1146.37      4428.83
      1058.45      459.764      4426.30
      1675.45      871.713      4425.93
      1211.60      486.771      4425.74
      1377.68      727.547      4424.20
      1433.87      1851.17      4418.99
      516.857      673.048      4418.51
      746.994      659.842      4418.22
      390.034      1545.27      4414.33
      445.900      1435.34      4409.25
      1134.52      1565.98      4408.51
      1218.27      864.671      4405.39
      1610.82      1323.27      4404.71
      558.484      599.426      4404.07
      441.987      1827.11      4403.93
      2100.63      1431.03      4402.23
      1780.82      459.055      4401.30
      1633.75      1593.22      4400.45
      1736.40      1476.10      4400.08
      1861.35      1548.36      4397.19
      1045.15      1896.35      4394.37
      1409.25      1280.09      4394.30
      1397.22      858.528      4389.42
      416.707      1225.36      4384.20
      704.409      484.859      4384.18
      808.940      445.442      4381.52
      1305.51      1400.95      4380.17
      2333.50      1790.56      4369.00
      1974.82      1630.31      4368.14
      480.563      729.675      4366.05
      1805.89      1347.53      4361.87
      2087.75      534.433      4361.12
      1817.72      2239.97      4359.44
      1220.84      1051.32      4353.68
      479.392      912.222      4349.92
      2026.57      1807.67      4348.16
      1927.08      312.791      4347.82
      644.259      1969.72      4345.21
      1054.53      1030.38      4344.74
      1419.99      2041.34      4342.86
      1450.00      1449.48      4342.56
      441.577      2230.62      4341.18
      1131.02      1487.98      4340.66
      1746.21      1636.03      4340.49
      1278.21      2032.33      4338.42
      1201.49      787.293      4337.70
      1892.63      1850.24      4335.52
      1435.70      614.115      4334.83
      672.187      2072.29      4331.47
      865.758      1031.17      4330.80
      824.255      1225.39      4326.47
      1905.39      1855.93      4326.28
      461.164      1324.76      4324.23
      1843.90      1869.60      4323.68
      1408.18      485.918      4323.27
      1756.60      1011.17      4321.45
      1167.36      1725.20      4320.78
      721.437      2309.92      4319.89
      1140.01      851.728      4317.90
      1884.08      732.807      4312.08
      1496.69      2142.26      4311.03
      425.244      1826.67      4310.50
      2175.92      481.200      4308.78
      1328.75      1354.66      4305.41
      1278.51      1839.63      4304.13
      2210.67      2154.07      4298.98
      1652.06      2332.55      4298.41
      1040.79      1472.24      4295.46
      801.458      470.557      4290.56
      1382.83      1294.03      4289.56
      623.809      1115.09      4286.74
      2000.31      1145.97      4285.83
      912.779      982.056      4284.91
      1315.04      858.412      4284.60
      548.533      2356.16      4284.51
      733.569      2004.38      4280.10
      1165.69      2003.99      4279.71
      2183.55      998.413      4278.99
      1671.78      1749.49      4277.39
      1561.57      919.263      4277.04
      1240.72      1337.20      4276.82
      1253.95      413.460      4274.96
      1680.52      1513.19      4274.08
      597.230      1019.08      4271.61
      899.839      1740.43      4271.60
      1668.10      1552.87      4269.26
      556.309      2236.10      4267.95
      739.506      2232.97      4267.85
      1718.83      1239.71      4266.05
      1473.00      838.737      4264.32
      2253.79      1208.68      4263.40
      946.336      1272.11      4259.87
      2340.46      1597.44      4257.87
      762.398      1430.14      4256.42
      926.059      1186.06      4254.27
      564.174      1317.46      4254.21
      2023.52      1389.18      4252.17
      610.750      1585.58      4250.38
      1188.17      611.744      4247.41
      662.010      1319.82      4243.99
      956.996      2088.14      4243.48
      2385.64      1963.91      4242.40
      2006.36      544.156      4239.49
      1127.06      484.632      4238.68
      1142.95      1532.95      4235.52
      1302.80      1703.32      4235.34
      2209.27      1103.71      4235.24
      934.591      583.270      4232.73
      413.982      1695.50      4229.42
      1631.33      1874.17      4228.17
      817.834      1656.79      4226.19
      1645.10      1462.05      4226.01
      662.938      1680.01      4224.78
      1228.63      1221.68      4224.31
      547.415      572.768      4223.58
      678.213      444.306      4222.98
      2055.33      360.032      4222.77
      1466.35      1810.70      4221.33
      1579.77      1328.74      4220.32
      2440.61      2070.03      4220.21
      1780.10      583.112      4219.84
      1107.60      973.034      4219.57
      2014.23      239.022      4218.78
      1223.31      2004.58      4216.72
      1615.61      2129.22      4212.39
      1164.17      1544.19      4211.25
      1218.13      1862.66      4211.05
