            x            y            a            d            m            sx            sy             sm            c
   791.521667   959.341431   266.479709   -28.755534    14.910243     0.012121     0.011168     0.007342     0.988304
   394.283844  1347.543945   266.466065   -28.704261    14.911988     0.012031     0.011238     0.007344     0.984558
   742.659241  1487.617676   266.433618   -28.725598    14.914926     0.012118     0.011248     0.007358     0.981522
  1160.448120   240.088394   266.525579   -28.820778    14.917203     0.012117     0.010947     0.007337     0.982300
   705.970520  1133.957031   266.468357   -28.740017    14.922036     0.011852     0.010918     0.007299     0.989980
   408.253265  1253.450317   266.473978   -28.710019    14.923275     0.012138     0.011359     0.007420     0.991993
  1199.192993    30.402958   266.542815   -28.834218    14.923521     0.012073     0.011325     0.007403     0.980566
  1020.210205  1484.635986   266.418346   -28.748230    14.923823     0.012087     0.011301     0.007396     0.984040
  1528.452148  1297.593140   266.407149   -28.798604    14.924077     0.012290     0.011374     0.007447     0.982723
   834.769165    63.190601   266.560174   -28.803066    14.924537     0.012068     0.011107     0.007367     0.987692
   743.994995   197.147522   266.552858   -28.789129    14.924600     0.011875     0.011007     0.007332     0.980252
  1475.534668   298.131531   266.502564   -28.843464    14.924833     0.012232     0.011078     0.007392     0.984027
   480.648895   873.288757   266.505063   -28.734570    14.926031     0.012232     0.011270     0.007421     0.987654
   722.292603  1250.147217   266.456704   -28.735627    14.926774     0.012147     0.011095     0.007387     0.984235
   606.286621   170.407227   266.563035   -28.779279    14.927249     0.012214     0.011386     0.007447     0.978956
  1147.778076     9.573664   266.547620   -28.831073    14.927446     0.012148     0.011384     0.007430     0.990389
   338.971344  1150.760254   266.487344   -28.709452    14.929178     0.011978     0.011188     0.007381     0.968900
   840.218384   858.796814   266.486279   -28.764422    14.930545     0.012124     0.011182     0.007408     0.988743
  1315.926758   355.672333   266.506179   -28.827701    14.933217     0.012066     0.011340     0.007431     0.977973
  1578.790527   111.452103   266.514057   -28.861006    14.935357     0.012230     0.011479     0.007492     0.981762
  1328.863525  1166.572632   266.430451   -28.788881    14.936039     0.012162     0.011460     0.007475     0.983310
  1088.146118  1517.096069   266.411539   -28.752136    14.940246     0.012135     0.011152     0.007443     0.985143
  1196.220337   963.225830   266.456685   -28.788135    14.942184     0.012268     0.011335     0.007497     0.986209
  1218.571411   138.617783   266.531715   -28.830474    14.942447     0.012765     0.011717     0.007753     0.972713
   422.195343    41.486557   266.585256   -28.770683    14.942830     0.012299     0.011561     0.007548     0.988373
   548.783508   516.498230   266.534240   -28.757621    14.948832     0.012393     0.011633     0.007593     0.987510
   441.609528   812.179565   266.512897   -28.734409    14.950088     0.012501     0.011389     0.007567     0.976686
  1283.352905  1036.230347   266.445053   -28.791605    14.951662     0.012505     0.011463     0.007589     0.986077
   538.104858  1246.880127   266.467317   -28.720863    14.955522     0.012267     0.011316     0.007545     0.984814
  1145.728394  1566.118896   266.403782   -28.754388    14.955863     0.012447     0.011361     0.007574     0.981709
   478.447784   989.213074   266.494470   -28.728695    14.957210     0.013127     0.011558     0.007757     0.982029
  1379.017212   762.758118   266.464984   -28.812804    14.964608     0.012370     0.011558     0.007626     0.993444
   879.319397   483.617920   266.518786   -28.786028    14.965003     0.012672     0.011776     0.007707     0.974800
  1155.836304  1110.877808   266.445296   -28.777602    14.965425     0.012442     0.011442     0.007621     0.982558
   882.971191  1158.386230   266.456188   -28.753158    14.966591     0.012437     0.011746     0.007677     0.978101
  1469.931763   767.853210   266.459419   -28.819920    14.967933     0.012401     0.011479     0.007631     0.987205
   553.595825   143.792877   266.568444   -28.776314    14.969298     0.012740     0.011629     0.007707     0.975804
  1217.712891   436.398071   266.504210   -28.815774    14.970933     0.012714     0.011847     0.007747     0.978701
   982.347717   133.047073   266.545453   -28.811599    14.971573     0.012677     0.011475     0.007693     0.975947
   390.873230  1032.982544   266.495325   -28.719447    14.973070     0.012479     0.011447     0.007658     0.987927
  1087.479492  1144.792480   266.445990   -28.770396    14.977662     0.012866     0.011724     0.007783     0.983391
   796.747559  1468.323853   266.432371   -28.730929    14.977787     0.012718     0.011822     0.007774     0.991814
   580.162415  1128.578247   266.475896   -28.730087    14.977798     0.012663     0.011912     0.007774     0.977322
   786.469238   430.809601   266.528867   -28.781096    14.977824     0.012861     0.011704     0.007779     0.984875
   593.639404   258.011078   266.555639   -28.773952    14.982913     0.012829     0.011597     0.007769     0.984009
  1024.062378  1250.815674   266.439741   -28.760044    14.983842     0.012590     0.011693     0.007752     0.986651
   740.477173  1479.558594   266.434485   -28.725818    14.985383     0.013015     0.012056     0.007888     0.987705
   859.385498  1505.490479   266.425428   -28.734175    14.985665     0.012978     0.012060     0.007890     0.984686
  1405.600952   110.328461   266.523861   -28.847023    14.986908     0.012976     0.011968     0.007866     0.977237
   754.578918   314.470673   266.541413   -28.784225    14.989207     0.018765     0.016222     0.011788     0.894820
   522.626465  1136.897949   266.478348   -28.725016    14.989602     0.012931     0.011721     0.007827     0.977634
  1220.249023   198.448975   266.526084   -28.827671    14.989956     0.012905     0.012079     0.007889     0.985447
  1311.278687   631.937927   266.480880   -28.813746    14.994544     0.012889     0.011724     0.007845     0.991094
   340.447266   487.653717   266.548560   -28.742150    14.996578     0.013126     0.012106     0.007949     0.978334
   414.209320  1290.843262   266.470189   -28.708663    14.996679     0.013136     0.009730     0.009723     0.973523
  1170.858276   570.471680   266.494430   -28.805388    14.996994     0.012875     0.012141     0.007921     0.975720
   451.100800  1002.505981   266.494772   -28.725825    14.998052     0.012884     0.012174     0.007920     0.987383
  1521.907593   574.336426   266.474409   -28.833646    14.998840     0.012833     0.012058     0.007903     0.984361
   619.802979  1508.640381   266.438555   -28.714611    15.001730     0.012967     0.012131     0.007939     0.977795
  1266.722168   433.470459   266.501736   -28.819890    15.002182     0.013080     0.012226     0.007983     0.983869
   519.769897   118.105583   266.572712   -28.774833    15.003785     0.013715     0.012431     0.009485     0.913248
   423.875183  1075.109009   266.489585   -28.720051    15.005279     0.012866     0.011848     0.007900     0.986256
  1378.161377   542.634766   266.485395   -28.823556    15.007192     0.014600     0.013569     0.009919     0.958067
   909.513672   245.275757   266.539145   -28.800183    15.008520     0.013261     0.012155     0.008022     0.987441
  1196.894409  1110.648804   266.443016   -28.780940    15.008899     0.012965     0.012188     0.007976     0.978214
  1430.017822   911.498291   266.448369   -28.809623    15.009673     0.012948     0.012272     0.007997     0.992320
  1527.454834  1238.553223   266.412664   -28.801428    15.010339     0.013312     0.012338     0.008069     0.984604
   516.475037  1248.512695   266.468377   -28.719030    15.012607     0.013359     0.012386     0.008094     0.989653
   606.377136  1103.077271   266.476786   -28.733465    15.014930     0.013233     0.011978     0.008015     0.982417
  1018.598206   498.923431   266.509574   -28.796564    15.015356     0.013254     0.011984     0.008015     0.982791
  1592.921021    58.525448   266.518165   -28.864751    15.016324     0.009909     0.012693     0.009506     0.980089
   465.675171  1109.117065   266.484103   -28.721767    15.019351     0.013253     0.012055     0.008040     0.981547
   570.762329  1582.559448   266.434472   -28.707002    15.020150     0.013267     0.012425     0.008098     0.971114
  1452.969971   868.546326   266.451056   -28.813594    15.022121     0.013097     0.012404     0.008085     0.988560
   515.845276   747.143738   266.514756   -28.743621    15.027849     0.013175     0.012141     0.008077     0.981449
  1056.941162   656.999512   266.492806   -28.791903    15.030546     0.013107     0.012058     0.008067     0.994886
  1257.697998  1516.554199   266.402087   -28.765897    15.031797     0.013468     0.012563     0.008198     0.986755
  1173.657593   873.001160   266.466293   -28.790743    15.033956     0.013431     0.012152     0.008139     0.988520
  1306.561035  1534.671753   266.397673   -28.768964    15.035631     0.013599     0.012528     0.008228     0.984014
  1416.486206  1235.270630   266.419188   -28.792600    15.037707     0.013622     0.012481     0.008246     0.989881
   902.634399  1138.043945   266.456967   -28.755751    15.038842     0.013514     0.012221     0.008182     0.982485
   450.350494  1151.536255   266.481040   -28.718440    15.039336     0.013610     0.012666     0.008272     0.978628
  1551.896729   548.086182   266.475157   -28.837367    15.043705     0.013307     0.012251     0.008177     0.982870
   490.547943  1211.612305   266.473238   -28.718744    15.047610     0.013768     0.012729     0.008333     0.983795
  1087.517822  1475.550903   266.415414   -28.754129    15.047735     0.013785     0.012771     0.008348     0.989056
  1438.815796  1513.517456   266.392214   -28.780717    15.049087     0.013547     0.012745     0.008323     0.980156
  1321.713745   409.665588   266.500859   -28.825516    15.050442     0.013663     0.012682     0.008315     0.986129
   685.945496   209.412857   266.554971   -28.783821    15.050865     0.013455     0.012716     0.008303     0.974198
   830.509766   364.259521   266.532558   -28.787935    15.053453     0.013817     0.012647     0.008357     0.984773
   676.360352  1143.409668   266.469141   -28.737153    15.056808     0.013837     0.012846     0.008406     0.979623
   641.060120  1138.495483   266.471571   -28.734534    15.057386     0.013560     0.012841     0.008360     0.985522
